Country_code,Country,Year_decision,Year_first_decision,Year_target,Target_minimum,Target_maximum,Target_average,Target_consistent,Unit,Target_type,RE_technology,Miscellaneous,Source,added_in_version,change_reason,status,status_changed_in_version
MNG,Mongolia,2023,2020,2030,,30.0,30.0,30.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
MNE,Montenegro,2017,2017,2020,,51.4,51.4,51.4,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/08/Full-Report-2018.pdf,V3,New non-EU-27 observation added in V3,active,V3
MNE,Montenegro,2012,2012,2020,,33.0,33.0,33.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
MAR,Morocco,2006,2006,2012,,20.0,20.0,20.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
MAR,Morocco,2010,2006,2020,,42.0,42.0,42.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
MAR,Morocco,2015,2006,2039,,52.0,52.0,52.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
MAR,Morocco,2016,2006,2030,,52.0,52.0,52.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
MAR,Morocco,2016,2006,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
MAR,Morocco,2009,2009,2012,,10.0,10.0,10.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2010_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
MOZ,Mozambique,2021,2021,2030,,62.0,62.0,62.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
MOZ,Mozambique,2023,2023,2030,,62.0,62.0,62.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
MMR,Myanmar,2015,2015,2020,15.0,18.0,16.5,16.5,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
MMR,Myanmar,2020,2015,2030,,9.0,9.0,9.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
MMR,Myanmar,2023,2023,2030,,12.0,12.0,12.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
NAM,Namibia,2014,2014,2020,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NAM,Namibia,2015,2014,2030,,70.0,70.0,70.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
NRU,Nauru,2014,2014,2015,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NRU,Nauru,2022,2014,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2023_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
NPL,Nepal,2010,2010,2013,,7.0,7.0,7.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NPL,Nepal,2016,2010,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NPL,Nepal,2021,2010,2030,,35.9,35.9,35.9,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
NPL,Nepal,2023,2023,2030,,39.0,39.0,39.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
NLD,Netherlands,2001,2001,2010,,9.0,9.0,9.0,Percent,Electricity ,All technologies ,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32001L0077&from=EN,V1,,active,V1
NLD,Netherlands,2004,2001,2010,,12.0,12.0,12.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2005_Full-Report_English.pdf,V1,,active,V1
NLD,Netherlands,2013,2001,2020,,37.0,37.0,37.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V1,,active,V1
NLD,Netherlands,2019,2001,2030,,71.0,71.0,71.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
NLD,Netherlands,2023,2001,2030,,79.0,79.0,79.0,Percent,Electricity ,All technologies ,,https://ember-energy.org/data/live-eu-necp-tracker/#data-tool,V1,,active,V1
NLD,Netherlands,2006,2006,2020,,14.0,14.0,14.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2007_Full-Report_English.pdf,V1,,active,V1
NLD,Netherlands,2013,2006,2020,,16.0,16.0,16.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V1,,active,V1
NLD,Netherlands,2020,2006,2030,,27.0,27.0,27.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V1,,active,V1
NZL,New Zealand,2006,2006,2025,,90.0,90.0,90.0,Percent,Electricity ,All technologies ,,https://www.rieti.go.jp/en/events/bbl/10052501_reference1.pdf,V3,New non-EU-27 observation added in V3,active,V3
NZL,New Zealand,2020,2006,2030,,100.0,100.0,100.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
NZL,New Zealand,2023,2023,2035,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
NIC,Nicaragua,2009,2009,2011,,38.0,38.0,38.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
NIC,Nicaragua,2013,2009,2018,,74.0,74.0,74.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NIC,Nicaragua,2013,2009,2020,,90.0,90.0,90.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NIC,Nicaragua,2014,2009,2027,,90.0,90.0,90.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NER,Niger,2009,2009,2020,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
NER,Niger,2016,2009,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NER,Niger,2020,2009,2020,,8.0,8.0,8.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
NER,Niger,2020,2020,2030,,30.0,30.0,30.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
NGA,Nigeria,2006,2006,2025,,7.0,7.0,7.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NGA,Nigeria,2009,2006,2020,,7.0,7.0,7.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
NGA,Nigeria,2011,2006,2025,,18.0,18.0,18.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V3,New non-EU-27 observation added in V3,active,V3
NGA,Nigeria,2011,2006,2030,,20.0,20.0,20.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/GSR2012.pdf,V3,New non-EU-27 observation added in V3,active,V3
NGA,Nigeria,2012,2006,2015,,5.0,5.0,5.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NGA,Nigeria,2012,2006,2025,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NGA,Nigeria,2013,2006,2020,,10.0,10.0,10.0,Percent,Electricity ,All technologies except large hydro,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2014_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
NGA,Nigeria,2020,2006,2030,,30.0,30.0,30.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
NGA,Nigeria,2023,2023,2030,,36.0,36.0,36.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
MKD,North Macedonia,2014,2014,2020,,24.7,24.7,24.7,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
MKD,North Macedonia,2020,2014,2020,,27.0,27.0,27.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
MKD,North Macedonia,2021,2014,2030,,66.0,66.0,66.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
MKD,North Macedonia,2012,2012,2020,,28.0,28.0,28.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2013_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
MKD,North Macedonia,2020,2012,2040,35.0,45.0,40.0,40.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
MKD,North Macedonia,2023,2012,2040,,45.0,45.0,45.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
NOR,Norway,2021,2021,2050,,91.0,91.0,91.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
NOR,Norway,2022,2021,2050,,78.0,78.0,78.0,Percent,Electricity ,All technologies ,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,V3,New non-EU-27 observation added in V3,active,V3
NOR,Norway,2011,2011,2020,,67.5,67.5,67.5,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2012_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
OMN,Oman,2019,2019,2020,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
OMN,Oman,2020,2019,2030,,30.0,30.0,30.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
OMN,Oman,2021,2021,2040,35.0,39.0,37.0,37.0,Percent,Final energy,All technologies,,https://unfccc.int/sites/default/files/NDC/2022-06/Second%20NDC%20Report%20Oman.pdf,V3,New non-EU-27 observation added in V3,active,V3
PAK,Pakistan,2005,2005,2030,,5.0,5.0,5.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2006_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
PAK,Pakistan,2007,2005,2015,,10.0,10.0,10.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/RE2007_Global_Status_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
PAK,Pakistan,2009,2005,2012,,10.0,10.0,10.0,Percent,Electricity ,All technologies except hydro,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
PAK,Pakistan,2021,2005,2025,,20.0,20.0,20.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
PAK,Pakistan,2021,2005,2030,,30.0,30.0,30.0,Percent,Electricity ,All technologies except hydro,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
PAK,Pakistan,2021,2005,2030,,60.0,60.0,60.0,Percent,Electricity ,All technologies,,"https://www.giz.de/en/worldwide/143555.html#:~:text=Context,causing%20large%2Dscale%20power%20outages.",V3,New non-EU-27 observation added in V3,active,V3
PAK,Pakistan,2020,2020,2030,,5.0,5.0,5.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
PLW,Palau,2016,2016,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
PLW,Palau,2020,2016,2020,,20.0,20.0,20.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
PLW,Palau,2020,2016,2025,,45.0,45.0,45.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
PAN,Panama,2023,2023,2030,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.iea.org/countries/panama,V3,New non-EU-27 observation added in V3,active,V3
PAN,Panama,2023,2023,2050,,50.0,50.0,50.0,Percent,Electricity ,All technologies,,https://www.iea.org/countries/panama,V3,New non-EU-27 observation added in V3,active,V3
PAN,Panama,2023,2023,2050,,50.0,50.0,50.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2024_GlobalOverview_Full_Report_with_endnotes_web.pdf,V3,New non-EU-27 observation added in V3,active,V3
PNG,Papua New Guinea,2015,2015,2030,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
PNG,Papua New Guinea,2020,2020,2050,,100.0,100.0,100.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2021_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
PRY,Paraguay,2015,2015,2030,,60.0,60.0,159.98000000000002,Percent additional,Electricity ,All technologies,"Base year 2014, current RE in 2014 99.98%",https://www.ren21.net/wp-content/uploads/2019/05/REN21_GSR2016_FullReport_en_11.pdf,V3,New non-EU-27 observation added in V3,active,V3
PER,Peru,2009,2009,2013,,5.0,5.0,5.0,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
PER,Peru,2014,2009,2025,,60.0,60.0,60.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2015_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
PER,Peru,2018,2009,2030,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
PER,Peru,2019,2009,2030,,70.0,70.0,70.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2020_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
PER,Peru,2018,2018,2030,,15.0,15.0,15.0,Percent,Final energy,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/gsr_2019_full_report_en.pdf,V3,New non-EU-27 observation added in V3,active,V3
PHL,Philippines,2009,2009,2013,,4.7,4.7,4.7,Percent,Electricity ,All technologies,,https://www.ren21.net/Portals/0/documents/activities/gsr/REN21_GSR_2010_full_revised%20Sept2010.pdf,V3,New non-EU-27 observation added in V3,active,V3
PHL,Philippines,2010,2009,2020,,40.0,40.0,40.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2011_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
PHL,Philippines,2016,2009,2050,,100.0,100.0,100.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2017_Full-Report_English.pdf,V3,New non-EU-27 observation added in V3,active,V3
PHL,Philippines,2021,2009,2030,,37.3,37.3,37.3,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
PHL,Philippines,2021,2009,2040,,55.8,55.8,55.8,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR2022_Full_Report.pdf,V3,New non-EU-27 observation added in V3,active,V3
PHL,Philippines,2022,2009,2030,,15.0,15.0,15.0,Percent,Electricity ,All technologies,,https://www.ren21.net/wp-content/uploads/2019/05/GSR-2023_Energy-Supply-Module.pdf,V3,New non-EU-27 observation added in V3,active,V3
